0,1.0000000000000000e+00
1,1.0040798706780749e+00
2,9.6360352469913912e-01
3,9.9092919207165087e-01
4,9.9130100389422526e-01
5,9.8155975704645892e-01
6,9.7266279653735943e-01
7,9.6046704547120998e-01
8,9.5478974095208125e-01
9,9.5380844532771836e-01
10,9.2484609678912100e-01
11,9.0561568979792362e-01
12,9.9973564752030741e-01
13,2.0181451158511439e+00
14,3.3502090778987439e+00
15,2.7294981990098912e+00
16,2.9321013516329026e+00
17,3.5729340533315135e+00
18,3.8048299467884394e+00
19,3.8476527049412272e+00
20,3.9942374803457064e+00
21,3.8943707328442003e+00
22,3.6711737657552099e+00
23,3.7293798846868897e+00
24,3.5154431108959647e+00
25,3.3904639721318643e+00
26,3.6419002788578649e+00
27,3.9425750787838489e+00
28,3.9201323337123903e+00
29,3.7605091385556242e+00
30,4.0607853180839717e+00
31,4.3197584445288095e+00
32,4.6701501874931806e+00
33,4.3397713358155876e+00
34,3.9764155531988701e+00
35,3.4312102575238708e+00
36,3.1165850036363367e+00
37,2.8319578015394455e+00
38,2.9068731540284687e+00
39,3.0966578363613233e+00
40,3.3368721644382742e+00
41,3.5470848908800421e+00
42,3.3279678216203603e+00
43,3.1299327729325856e+00
44,3.2786889403773323e+00
45,3.1722721956725404e+00
46,3.1764249050300855e+00
47,2.8867739372439685e+00
48,2.7498523511219748e+00
49,2.6989596111293004e+00
50,2.7195304099553370e+00
51,2.7078573381801010e+00
52,2.7778070414716329e+00
53,2.8011492560083089e+00
54,2.9554016513174668e+00
55,2.8832745177073820e+00
56,2.7546066669770521e+00
57,2.6570019206962052e+00
58,2.6640457564927504e+00
59,2.7531330138879517e+00
60,3.0451765926275010e+00
61,3.2491806038586120e+00
62,3.3481740434876510e+00
63,3.2146963984515740e+00
64,3.2250640960779275e+00
65,3.4010358484124281e+00
66,3.6279855176676272e+00
67,3.8969874701500893e+00
68,4.1339634609379949e+00
69,4.1133393754608081e+00
70,3.9379186684235283e+00
71,3.5455353800777867e+00
72,3.5164373844081744e+00
73,3.6423266892253867e+00
74,4.0034746126450482e+00
75,4.3581101498284509e+00
76,4.5709188088563124e+00
77,4.7471666554150085e+00
78,4.8384458688891039e+00
79,4.7629074354221572e+00
80,4.7369563677880686e+00
81,5.0627960548846893e+00
82,5.1851108368281889e+00
83,5.0909784021734374e+00
84,5.1703331768632541e+00
85,5.2124401641476350e+00
86,5.5492638524558284e+00
87,5.6071917040355057e+00
88,5.6864886023665280e+00
89,5.5015327445888138e+00
90,5.3601164256569831e+00
91,5.1191958556941204e+00
92,4.9792939162335550e+00
93,4.9490058632660849e+00
94,4.8765014676783602e+00
95,4.8258320354094293e+00
96,4.7046240149148844e+00
97,4.7147242065299304e+00
98,4.6260013929829293e+00
99,4.4997989971457404e+00
